STATION,STATION_NAME,DATE,PRCP,TMAX,TMIN,TOBS
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380308,69,150,56,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380309,0,161,50,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380310,0,172,50,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380311,81,150,83,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380312,84,172,100,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380313,36,139,50,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380314,0,161,6,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380315,0,172,72,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380316,104,144,89,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380317,0,156,-6,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380318,0,139,56,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380319,0,161,89,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380320,5,128,50,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380321,0,128,-22,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380322,3,89,17,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380323,38,161,72,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380324,46,167,33,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380325,0,172,44,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380326,0,206,61,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380327,0,228,67,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380328,0,161,72,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380329,0,144,-6,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380330,0,161,0,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380331,0,183,-17,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380401,0,211,11,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380402,0,211,28,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380403,0,178,33,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380404,53,156,67,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380405,102,183,44,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380406,0,194,28,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380407,0,217,50,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380408,0,239,72,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380409,0,217,44,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380410,0,228,39,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380411,0,217,56,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380412,0,183,61,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380413,8,211,22,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380414,0,222,28,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380415,0,211,39,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380416,33,217,78,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380417,0,278,94,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380418,0,311,111,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380419,0,278,128,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380420,0,244,78,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380421,0,228,61,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380422,0,250,44,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380423,0,228,72,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380424,38,189,94,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380425,0,200,50,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380426,0,228,39,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380427,0,194,83,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380428,0,172,89,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380429,3,172,61,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380430,46,156,100,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380501,8,178,94,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380502,89,167,56,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380503,0,228,61,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380504,0,222,39,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380505,0,239,78,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380506,0,250,106,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380507,0,272,44,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380508,0,289,56,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380509,0,256,78,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380510,0,294,44,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380511,0,311,83,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380512,0,344,128,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380513,0,344,117,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380514,0,300,122,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380515,0,239,106,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380516,0,256,111,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380517,0,294,100,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380518,0,261,94,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380519,0,272,72,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380520,0,278,78,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380521,0,294,67,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380522,0,306,89,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380523,0,333,83,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380524,0,372,156,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380525,0,328,111,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380526,0,283,89,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380527,0,250,94,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380528,0,267,122,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380529,0,294,89,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380530,0,322,100,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380531,0,361,144,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380601,0,389,128,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380602,0,378,122,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380603,0,361,122,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380604,0,328,128,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380605,0,344,144,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380606,0,333,117,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380607,0,339,111,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380608,0,322,106,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380609,0,289,117,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380610,0,217,94,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380611,0,250,111,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380612,0,261,100,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380613,0,311,106,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380614,0,350,122,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380615,0,367,144,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380616,0,339,128,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380617,0,283,106,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380618,0,289,150,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380619,0,283,178,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380620,0,283,111,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380621,0,317,122,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380622,0,361,122,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380623,0,383,156,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380624,0,333,100,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380625,0,333,100,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380626,0,339,94,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380627,0,294,117,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380628,0,294,122,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380629,0,239,144,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380630,0,306,111,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380701,0,250,122,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380702,0,211,122,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380703,0,272,94,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380704,0,311,89,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380705,0,333,106,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380706,0,328,117,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380707,0,328,106,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380708,0,344,106,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380709,0,328,100,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380710,0,322,117,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380711,0,339,111,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380712,0,361,128,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380713,0,361,139,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380714,0,339,122,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380715,0,333,133,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380716,0,328,133,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380717,0,367,139,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380718,0,400,133,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380719,0,411,161,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380720,0,422,161,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380721,0,439,167,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380722,0,383,128,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380723,0,372,128,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380724,0,317,144,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380725,0,322,133,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380726,0,328,156,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380727,0,350,178,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380728,0,361,156,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380729,0,383,122,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380730,0,372,117,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380731,0,378,106,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380801,0,400,139,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380802,0,361,150,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380803,0,394,122,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380804,0,394,128,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380805,0,378,133,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380806,0,300,106,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380807,0,317,89,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380808,0,283,122,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380809,0,328,83,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380810,0,356,83,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380811,0,372,111,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380812,0,344,128,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380813,0,328,111,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380814,0,322,111,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380815,0,311,94,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380816,0,311,111,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380817,0,294,122,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380818,0,283,106,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380819,0,339,83,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380820,0,361,100,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380821,0,328,133,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380822,0,256,122,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380823,0,283,78,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380824,0,317,83,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380825,0,333,72,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380826,0,344,72,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380827,0,356,89,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380828,0,356,94,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380829,0,378,78,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380830,0,389,139,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380831,0,356,111,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380901,0,328,100,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380902,0,344,94,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380903,0,328,89,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380904,0,311,78,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380905,0,311,106,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380906,0,328,161,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380907,0,328,89,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380908,0,339,111,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380909,0,350,122,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380910,0,378,111,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380911,0,372,122,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380912,0,356,106,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380913,0,383,111,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380914,0,394,117,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380915,0,378,139,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380916,0,344,150,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380917,0,344,128,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380918,0,322,139,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380919,0,272,128,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380920,0,322,78,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380921,0,350,89,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380922,0,317,89,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380923,0,272,117,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380924,0,283,94,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380925,0,272,100,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380926,0,244,128,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380927,0,239,150,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380928,23,256,122,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380929,0,267,94,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19380930,0,294,117,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381001,0,272,122,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381002,66,156,117,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381003,0,233,72,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381004,0,239,44,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381005,0,244,44,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381006,0,233,83,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381007,0,256,50,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381008,0,217,111,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381009,0,261,44,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381010,0,283,72,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381011,0,283,83,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381012,0,294,78,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381013,0,289,83,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381014,0,206,117,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381015,0,139,94,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381016,3,200,33,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381017,0,211,22,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381018,0,233,17,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381019,0,267,22,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381020,0,272,39,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381021,0,272,39,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381022,0,289,39,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381023,0,233,117,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381024,0,278,111,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381025,0,289,72,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381026,0,256,78,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381027,0,244,83,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381028,0,211,111,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381029,25,167,122,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381030,71,144,111,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381031,28,189,111,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381101,30,183,94,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381102,0,178,28,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381103,0,222,28,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381104,0,206,56,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381105,0,183,78,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381106,0,194,67,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381107,0,206,0,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381108,0,189,-11,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381109,0,161,17,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381110,0,167,17,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381111,0,139,0,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381112,0,139,-11,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381113,0,156,-39,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381114,0,183,-39,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381115,0,206,-11,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381116,0,206,-28,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381117,0,228,44,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381118,0,233,28,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381119,0,233,11,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381120,0,222,22,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381121,0,189,28,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381122,0,194,11,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381123,0,194,72,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381124,0,200,17,-9999
GHCND:USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,19381125,0,222,-22,-9999
